location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
India,3/11/2022,"Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1798217482,968454151,809861857,19901474
India,3/12/2022,"Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1799411716,968594304,810857880,19959532
India,3/13/2022,"Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1800720203,968738370,811980554,20001279
India,3/14/2022,"Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1802515613,968928555,813501336,20085722
India,3/15/2022,"Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1804173297,969097787,814906002,20169508
India,3/16/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1806005751,969281482,816469839,20254430
India,3/17/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1808015400,970008356,817667068,20339976
India,3/18/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1809229692,970523455,818324294,20381943
India,3/19/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1810472831,971067179,818968798,20436854
India,3/20/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1811384731,971428124,819491293,20465314
India,3/21/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1813883509,972808865,820497326,20577318
India,3/22/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1816439799,974339631,821413590,20686578
India,3/23/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1820574288,976963865,822790602,20819821
India,3/24/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1824268730,979236978,824066700,20965052
India,3/25/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1826265830,980435665,824764568,21065597
India,3/26/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1830285290,982687842,826360688,21236760
India,3/27/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1831347741,983190780,826884564,21272397
India,3/28/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1833040014,984051283,827610878,21377853
India,3/29/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1834500657,984838143,828229455,21433059
India,3/30/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1838519822,987012865,829846274,21660683
India,3/31/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1841947045,988846975,831238996,21861074
India,4/1/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1843313964,989520028,831824241,21969695
India,4/4/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1847000842,991037275,833703203,22260364
India,4/5/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1848699443,991769822,834507741,22421880
India,4/6/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1850895496,992728812,835583400,22583284
India,4/7/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1852472643,993426348,836334675,22711620
India,4/8/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1853783376,993976391,836977198,22829787
India,4/9/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1855432129,994642394,837829024,22960711
India,4/10/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1856267473,994940223,838319304,23007946
India,4/11/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1857308103,995287178,838867091,23153834
India,4/12/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1859559964,996097655,840024362,23437947
India,4/13/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1860601312,996471455,840565591,23564266
India,4/14/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1862055068,996934800,841424423,23695845
India,4/15/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1862475218,997038307,841683688,23753223
India,4/18/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1865530788,997831114,843531138,24168536
India,4/19/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1867730851,998395198,844905630,24430023
India,4/20/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1868475798,998570814,845392713,24512271
India,4/21/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1870188115,998973861,846509195,24705059
India,4/22/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1872146953,999458254,847776627,24912072
India,4/24/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1875857737,1000351588,850179623,25326526
India,4/25/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1876721584,1000537663,850734842,25449079
India,4/26/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1879171201,1001097348,852356087,25717766
India,4/27/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1881446210,1001622805,853848567,25974838
India,4/28/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1883679480,1002087957,855374676,26216847
India,4/29/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1886979879,1002808022,857622004,26549853
India,4/30/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1888681185,1003162202,858800580,26718403
India,5/1/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1890938196,1003626487,860357368,26954341
India,5/2/2022,"Corbevax, Covaxin, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1891772613,1003788869,860909996,27073748
India,5/3/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1893322786,1004092762,861965139,27264885
India,5/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1894097635,1004240714,862476076,27380845
India,5/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1895735848,1004558311,863597661,27579876
India,5/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1897620959,1004932875,864902000,27786084
India,5/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1899566264,1005329809,866213265,28023190
India,5/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1901414279,1005710091,867476230,28227958
India,5/9/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1902826009,1005996438,868472858,28356713
India,5/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1904468335,1006306450,869609528,28552357
India,5/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1906086192,1006617507,870741035,28727650
India,5/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1907730016,1006947605,871882669,28899742
India,5/13/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1909303657,1007275333,872953369,29074955
India,5/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1910988931,1007616480,874086644,29285807
India,5/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1912387924,1007875307,874993288,29519329
India,5/16/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1912934803,1007965027,875350992,29618784
India,5/17/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1914231848,1008179704,876177987,29874157
India,5/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1915784498,1008469779,877191280,30123439
India,5/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1917330271,1008734547,878236822,30358902
India,5/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1918969942,1009044161,879319669,30606112
India,5/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1920639056,1009345050,880383946,30910060
India,5/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1922077507,1009567798,881280667,31229042
India,5/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1923079150,1009659072,881893220,31526858
India,5/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1924562314,1009889844,882839026,31833444
India,5/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1925998950,1010112144,883757952,32128854
India,5/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1927492886,1010349257,884740081,32403548
India,5/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1929071592,1010616593,885750071,32704928
India,5/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1930645136,1010876641,886749725,33018770
India,5/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1931892904,1011066751,887503757,33322396
India,5/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1932350200,1011133506,887784839,33431855
India,5/31/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1933706281,1011329919,888628256,33748106
India,6/1/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1935937188,1011653553,890032719,34250916
India,6/2/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1936227419,1011693229,890216680,34317510
India,6/3/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1937558468,1011862480,891067632,34628356
India,6/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1938863350,1012032729,891909560,34921061
India,6/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1939962957,1012178184,892593726,35191047
India,6/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1940463971,1012242224,892911908,35309839
India,6/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1941877578,1012433476,893827237,35616865
India,6/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1943533128,1012660415,894908060,35964653
India,6/9/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1945224141,1012866101,895978207,36379833
India,6/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1946888891,1013087306,897066745,36734840
India,6/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1948512551,1013296239,898119984,37096328
India,6/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1949991113,1013473564,899123575,37393974
India,6/13/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1951184908,1013619662,899977040,37588206
India,6/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1952767342,1013813624,901001260,37952458
India,6/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1954285339,1013988367,901971812,38325160
India,6/16/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1955954232,1014178043,902972911,38803278
India,6/17/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1957644567,1014376400,904021638,39246529
India,6/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1959268288,1014571652,905029095,39667541
India,6/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1960498702,1014700077,905759251,40039374
India,6/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1960998144,1014753552,906057026,40187566
India,6/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1962421213,1014916146,906949409,40555658
India,6/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1963796134,1015071082,907810836,40914216
India,6/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1965433440,1015258094,908786223,41389123
India,6/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1966980412,1015453733,909724866,41801813
India,6/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1968671713,1015664024,910723911,42283778
India,6/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1969852777,1015812743,911401679,42638355
India,6/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1970469750,1015877936,911747634,42844180
India,6/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1972351905,1016119457,912802491,43429957
India,6/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1973822032,1016311008,913642889,43868135
India,6/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1975334761,1016506282,914479703,44348776
India,7/1/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1976570002,1016681915,915190727,44697360
India,7/2/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1977618374,1016823048,915792386,45002940
India,7/3/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1978551059,1016937915,916273442,45339702
India,7/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1978918170,1016975834,916469219,45473117
India,7/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1980107125,1017136761,917105118,45865246
India,7/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1981185072,1017278804,917703086,46203182
India,7/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1982580433,1017449332,918417650,46713451
India,7/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1984334136,1017673041,919261729,47399366
India,7/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1986908392,1017996645,920505305,48406442
India,7/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1987985218,1018140367,921126136,48718715
India,7/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1989187695,1018273321,921673246,49241128
India,7/13/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1991240408,1018487175,922618168,50135065
India,7/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1994169877,1018681690,924508543,50979644
India,7/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,1996965088,1018896980,925286833,52781275
India,7/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2001968030,1019176932,926264730,56526368
India,7/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2003874710,1019285818,926634838,57954054
India,7/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2006671447,1019444946,927126118,60100383
India,7/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2009895110,1019623676,927699477,62571957
India,7/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2013731335,1019861177,928450353,65419805
India,7/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2017443065,1020047447,928991142,68404476
India,7/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2020403475,1020201502,929485331,70716642
India,7/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2022304876,1020310719,929894146,72100011
India,7/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2025484888,1020464203,930240225,74780460
India,7/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2028636906,1020618374,930769192,77249340
India,7/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2032936191,1020800260,931350168,80785763
India,7/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2036654672,1021025081,932013360,83616231
India,7/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2040074302,1021195385,932438658,86440259
India,7/31/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2042774905,1021327183,932775394,88672328
India,8/1/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2043818288,1021365208,932887740,89565340
India,8/2/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2046516773,1021500031,933235740,91781002
India,8/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2052900354,1021768801,934056723,97074830
India,8/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2056488272,1021970986,934624191,99893095
India,8/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2059773065,1022134169,935057847,102581049
India,8/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2062862077,1022282731,935516836,105062510
India,8/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2066179158,1022422984,935960021,107796153
India,8/9/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2069154989,1022553104,936306242,110295643
India,8/10/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2070740882,1022620253,936496147,111624482
India,8/11/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2073245736,1022722555,936815198,113707983
India,8/12/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2075074767,1022814629,937095945,115164193
India,8/13/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2077667936,1022911169,937381177,117375590
India,8/14/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2080314240,1023010325,937694109,119609806
India,8/15/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2082646297,1023054779,937852378,121739140
India,8/16/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2083497365,1023076177,937940019,122481169
India,8/17/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2086296791,1023166139,938220798,124909854
India,8/18/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2090061582,1023283340,938587867,128190375
India,8/19/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2092978091,1023407222,938911858,130659011
India,8/20/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2094438592,1023462622,939094320,131881650
India,8/21/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2097388903,1023568977,939457024,134362902
India,8/22/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2100689201,1023666093,939828608,137194500
India,8/23/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2103627869,1023763304,940132623,139731942
India,8/24/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2106237544,1023869342,940425429,141942773
India,8/25/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2108724109,1023976411,940753479,143994219
India,8/26/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2111876002,1024112677,941179037,146584288
India,8/27/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2114453857,1024216196,941459291,148778370
India,8/28/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2117020150,1024314319,941719531,150986300
India,8/29/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2119502119,1024363080,941883302,153255737
India,8/30/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2122099237,1024451889,942133090,155514258
India,8/31/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2124186933,1024516127,942327191,157343615
India,9/1/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2125613960,1024575443,942501420,158537097
India,9/2/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2127923399,1024674255,942802345,160446799
India,9/3/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2130464186,1024757889,943038654,162667643
India,9/4/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2132658458,1024831365,943294210,164532883
India,9/5/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2135583657,1024897727,943578686,167107244
India,9/6/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2137561057,1024956643,943763419,168840995
India,9/7/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2139659830,1025025405,943959568,170674857
India,9/8/2022,"Corbevax, Covaxin, Novavax, Oxford/AstraZeneca, Sputnik V",https://dashboard.cowin.gov.in/,2143231108,1025116635,944241171,173873302
